Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,3/1/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Uzbekistan,UZB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.59000015,25.83146095,22.76096916,22.97685051,22.36525917,23.09033012,22.51573944,21.81691933,25.59157944,20.53565025,21.01467514
St. Vincent and the Grenadines,VCT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,22.89880943,,,18.24648094,,20.69968987,,,,,,,14.84941959,21.14543915,30.78919983,,28.7013092,31.47550964,,22.59198952,,20.03841019,,17.33849907,15.48563004,,,,,17.20000076,20.1484108,18.97827911,19.01264,,13,
"Venezuela, RB",VEN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.67998981,16.18619919,23.8731308,,,,
British Virgin Islands,VGB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.05877304,15.73427582,14.70944214,15.23056984,14.38938046,15.00934982,13.99639034,12.19546032,13.16137981,12.3629303
Virgin Islands (U.S.),VIR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00123978,15.18871021,17.05666924,17.81126976,18.78499031,18.51551056,16.81229019,17.11952019,15.60490036,15.09342003,16.0908699,14.02956963,14.4071703,14.81748962
Vanuatu,VUT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5349102,,,,27.40110016,25.82177925,27.5241909,40.07754898,36.40961838,44.80179977,,,,,21.40563011,18.72315025,,,,,21.89175034,13.48810005,,12.20798016,,5.588349819,5.052800179,
World,WLD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.53108501,14.47763491,14.52521038,15.14175034,14.23503971,13.85410976,13.91742992,13.79733467,14.08339977,13.92493486,14.32400036,13.64705992,14.0771904,14.13280964,13.38510036,13.54563999,13.93017006,14.00765991,13.47729015,13.46478987,12.64999962,
Samoa,WSM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.41716957,10.4612999,12.77033043,12.79380035,,,,,,16.06422997,,19.38999939,19.45999908,15.09000015,14.64999962,14.52999973,14,13.03890038,13.21240044,14.84702969,15.59646988,16.21499062,
Kosovo,XKX,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4892807,30.32127953,,,,,,,12.48923969,,14.54209995,16.89689064,15.08860016,,,,,,,,,
South Africa,ZAF,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.47204971,20.09569931,19.59230042,19.93462944,19.9249897,18.00498962,18.02706909,17.90630913,18.30625916,18.04437065,18.70155907,19.68271065,18.69659996,18.98916054,18.69935036,18.04874039,18.71928978,18.90159035,19.59622955,19.52728081,18.41724014
Zambia,ZMB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.352620125,,,,10.58498955,7.729730129,,6.227910042,5.651800156,16.40449905,16.89999962,15.30000019,17.20000076,15.39999962,20.10000038,16.3355999,15.66362,14.93433952,17.1187191,15.29187012,12.37802029,11.51414013
Zimbabwe,ZWE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.536720276,,29.7510891,28.66033936,30.01515007,29.47083092,23.52708054,20.87420082,19.0398407,,15.66661072,
